Location,Sex,Age,avg_mortality,avg_population,Interval,M_x,a_x,q_x,p_x,l(x),dx,Lx,Tx,e(x)
Ruse,Female,(35-39),6.67,6604.33,5,0.0010099434764767963,0.5,0.005036999669989678,0.9949630003300103,98355.0677623402,495.41444386071817,490536.80270204914,4349112.153343844,44.22
Ruse,Female,(40-44),13.67,7868.0,5,0.001737417386883579,0.5,0.008649517379708751,0.9913504826202912,97859.65331847948,846.4387721504609,487182.1696620213,3858575.3506417954,39.43
Ruse,Female,(45-49),28.67,7957.67,5,0.003602813386330421,0.5,0.017853262003314094,0.982146737996686,97013.21454632902,1732.0023370793351,480736.0668889468,3371393.1809797743,34.75
Ruse,Female,(50-54),30.67,7500.67,5,0.004088968052187338,0.5,0.02023795933800031,0.9797620406619997,95281.21220924969,1928.2972983661748,471585.317800333,2890657.1140908273,30.34
Ruse,Female,(55-59),52.67,7698.0,5,0.006842036892699402,0.5,0.03363485713008522,0.9663651428699148,93352.91491088351,3139.9119557045633,458914.79466515617,2419071.7962904945,25.91
Ruse,Female,(60-64),84.0,8303.0,5,0.010116825243887751,0.5,0.04933630917420416,0.9506636908257958,90213.00295517895,4450.776605330102,439938.0732625695,1960157.001625338,21.73
Ruse,Female,(65-69),129.33,8684.0,5,0.014892906494702903,0.5,0.07179156963915481,0.9282084303608452,85762.22634984885,6157.004845404124,413418.6196357339,1520218.9283627686,17.73
Ruse,Female,(70-74),202.67,8598.33,5,0.023570856201146035,0.5,0.11129593009559027,0.8887040699044098,79605.22150444472,8859.737167802654,375876.764602717,1106800.3087270348,13.9
Ruse,Female,(75-79),262.0,6127.0,5,0.04276154724987759,0.5,0.19315836036567383,0.8068416396343262,70745.48433664207,13665.081757741238,319564.71728885727,730923.5441243178,10.33
Ruse,Female,(80-84),389.33,4192.33,5,0.09286721226620996,0.5,0.3768447563764905,0.6231552436235095,57080.40257890083,21510.450403717885,231625.88688520945,411358.8268354606,7.21
Ruse,Female,(85-89),358.67,2291.67,5,0.1565103178031741,0.5,0.5624704980169962,0.4375295019830038,35569.952175182945,20007.04871441589,127832.13908987501,179732.93995025117,5.05
Ruse,Female,(90+),210.0,700.33,9,0.29985863807062385,0.5,1.0,0.0,15562.903460767056,15562.903460767056,51900.800860376155,51900.800860376155,3.33
Ruse,Male,(0-4),8.67,4641.67,5,0.0018678622133844068,0.5,0.009295902404818857,0.9907040975951812,100000.0,929.5902404818771,497676.02439879527,7115800.739805296,71.16
Ruse,Male,(5-9),0.0,4940.67,5,0.0,0.5,0.0,1.0,99070.40975951812,0.0,495352.0487975906,6618124.715406501,66.8
Ruse,Male,(10-14),0.67,4827.67,5,0.0001387833054040562,0.5,0.0006936758504517694,0.9993063241495482,99070.40975951812,68.722750744535,495180.2419207293,6122772.66660891,61.8
Ruse,Male,(15-19),3.0,4756.33,5,0.0006307384054512618,0.5,0.003148726969686156,0.9968512730303138,99001.68700877359,311.7292819289578,494229.11183904554,5627592.424688181,56.84
Ruse,Male,(20-24),3.33,5484.0,5,0.0006072210065645514,0.5,0.003031503051986181,0.9969684969480138,98689.95772684463,299.1789080493181,492701.8413640998,5133363.312849135,52.02
Ruse,Male,(25-29),6.0,7295.0,5,0.0008224811514736121,0.5,0.004103967168262653,0.9958960328317373,98390.77881879531,403.7925259321346,490944.4127791462,4640661.4714850355,47.17
Ruse,Male,(30-34),14.0,7477.33,5,0.0018723260843108436,0.5,0.009318014517466618,0.9906819854825334,97986.98629286318,913.0441607997054,487652.32106231665,4149717.058705889,42.35
Ruse,Male,(35-39),14.0,7423.0,5,0.0018860299070456688,0.5,0.009385894341646555,0.9906141056583534,97073.94213206347,911.1257641786651,483091.8962498707,3662064.7376435725,37.72
Ruse,Male,(40-44),28.0,8310.33,5,0.003369300617424338,0.5,0.01670578604899807,0.9832942139510019,96162.8163678848,1606.4754361109808,476797.8932491466,3178972.8413937017,33.06
Ruse,Male,(45-49),39.0,8232.0,5,0.0047376093294460644,0.5,0.02341076895371871,0.9765892310462813,94556.34093177383,2213.636650662811,467247.61303221213,2702174.948144555,28.58
Ruse,Male,(50-54),79.33,7600.0,5,0.010438157894736842,0.5,0.05086348671028715,0.9491365132897128,92342.70428111102,4696.871911994269,449971.3416255694,2234927.335112343,24.2
Ruse,Male,(55-59),125.67,7600.33,5,0.01653480835700555,0.5,0.07939220456617312,0.9206077954338269,87645.83236911675,6958.3958528214425,420833.1722135301,1784955.9934867737,20.37
Ruse,Male,(60-64),188.0,7579.0,5,0.024805383295949335,0.5,0.1167846937507765,0.8832153062492235,80687.4365162953,9423.05756309077,379879.53867374966,1364122.8212732435,16.91
Ruse,Male,(65-69),268.0,6950.33,5,0.038559320204939906,0.5,0.17584540302060406,0.824154596979396,71264.37895320453,12531.5134380393,324993.11117092444,984243.2825994939,13.81
Ruse,Male,(70-74),284.33,5832.67,5,0.04874782903884498,0.5,0.21726157046043434,0.7827384295395656,58732.865515165235,12760.394599466286,261763.34107716044,659250.1714285694,11.22
Ruse,Male,(75-79),265.0,3819.0,5,0.06938989264205289,0.5,0.29565993528952356,0.7043400647104765,45972.47091569895,13592.217776035053,195881.8101384071,397486.830351409,8.65
Ruse,Male,(80-84),285.0,2306.0,5,0.1235906331309627,0.5,0.4720887858207719,0.5279112141792281,32380.253139663895,15286.354389273165,123685.37972513656,201605.02021300187,6.23
Ruse,Male,(85-89),220.0,1187.33,5,0.185289683575754,0.5,0.6331554742046704,0.36684452579532956,17093.89875039073,10823.095569310266,58411.754828677986,77919.64048786533,4.56
Ruse,Male,(90+),114.33,355.67,9,0.3214496583912053,0.5,1.0,0.0,6270.803181080464,6270.803181080464,19507.88565918734,19507.88565918734,3.11
Ruse,Total,(0-4),14.0,8807.67,5,0.0015895236765228488,0.5,0.007916161068998392,0.9920838389310016,100000.0,791.6161068998335,498020.95973275043,7457591.109817075,74.58
Ruse,Total,(5-9),1.0,9508.33,5,0.00010517093958665717,0.5,0.0005257164726948121,0.9994742835273052,99208.38389310017,52.155481642039376,495911.5307613957,6959570.150084324,70.15
Ruse,Total,(10-14),2.0,9470.67,5,0.0002111783010072149,0.5,0.001055334345750749,0.9989446656542492,99156.22841145813,104.64297343771614,495519.53462369635,6463658.619322929,65.19
Ruse,Total,(15-19),3.33,9152.67,5,0.00036382825995037515,0.5,0.001817488165859713,0.9981825118341403,99051.58543802041,180.0250843432441,494807.86447924393,5968139.084699232,60.25
Ruse,Total,(20-24),5.67,10286.33,5,0.0005512170035377049,0.5,0.0027522922419823104,0.9972477077580177,98871.56035367717,272.12342851411086,493677.4931971006,5473331.220219988,55.36
Ruse,Total,(25-29),7.67,13307.33,5,0.0005763740735369153,0.5,0.0028777237542776594,0.9971222762457224,98599.43692516306,283.74194179793994,492287.8297713204,4979653.727022888,50.5
Ruse,Total,(30-34),18.67,14202.33,5,0.0013145730313265502,0.5,0.0065513346370500965,0.99344866536295,98315.69498336512,644.0990179101645,489968.22737205017,4487365.897251568,45.64
Ruse,Total,(35-39),20.67,14027.33,5,0.0014735519874416586,0.5,0.007340717614632569,0.9926592823853674,97671.59596545495,716.9796049528959,486565.53081489255,3997397.6698795175,40.93
Ruse,Total,(40-44),41.67,16178.33,5,0.0025756675750834607,0.5,0.012795942639047249,0.9872040573609527,96954.61636050206,1240.6257095398178,481671.51752866077,3510832.139064625,36.21
Ruse,Total,(45-49),67.67,16189.67,5,0.004179825777795347,0.5,0.02068300054190867,0.9793169994580914,95713.99065096224,1979.652520502088,473620.82195355603,3029160.6215359643,31.65
Ruse,Total,(50-54),110.0,15100.67,5,0.007284444994824733,0.5,0.035770798931038454,0.9642292010689616,93734.33813046015,3352.9521621986496,460289.3102468041,2555539.7995824083,27.26
Ruse,Total,(55-59),178.33,15298.33,5,0.011656827902130495,0.5,0.05663371581390047,0.9433662841860996,90381.3859682615,5118.633727792971,439110.3455218251,2095250.4893356042,23.18
Ruse,Total,(60-64),272.0,15882.0,5,0.017126306510515048,0.5,0.08211568651129092,0.9178843134887091,85262.75224046853,7001.409434068177,408810.23761717224,1656140.143813779,19.42
Ruse,Total,(65-69),397.33,15634.33,5,0.025413944825265936,0.5,0.11947866370814166,0.8805213362918584,78261.34280640035,9350.560658513496,367930.312385718,1247329.9061966068,15.94
Ruse,Total,(70-74),487.0,14431.0,5,0.03374679509389509,0.5,0.15560596862319073,0.8443940313768092,68910.78214788686,10722.92900470362,317746.58822767524,879399.5938108887,12.76
Ruse,Total,(75-79),527.0,9946.0,5,0.052986125075407196,0.5,0.23394149243130466,0.7660585075686953,58187.85314318324,13612.553205689874,256907.88270169147,561653.0055832134,9.65
Ruse,Total,(80-84),674.33,6498.33,5,0.1037697377633946,0.5,0.4119728915202608,0.5880271084797393,44575.299937493364,18363.81520563204,176966.96167338672,304745.12288152194,6.84
Ruse,Total,(85-89),578.67,3479.0,5,0.16633227939062947,0.5,0.5874017266669035,0.4125982733330965,26211.484731861325,15396.67138999852,92565.74518431033,127778.1612081352,4.87
Ruse,Total,(90+),324.33,1056.0,9,0.3071306818181818,0.5,1.0,0.0,10814.813341862804,10814.813341862804,35212.41602382487,35212.41602382487,3.26
Shumen,Female,(0-4),3.67,3613.0,5,0.0010157763631331303,0.5,0.005066016964945096,0.9949339830350549,100000.0,506.60169649451564,498733.49575876375,7779430.738193031,77.79
Shumen,Female,(5-9),0.67,4060.0,5,0.00016502463054187194,0.5,0.0008247828789846555,0.9991752171210153,99493.39830350548,82.06045149273996,497261.84038879554,7280697.242434268,73.18
Shumen,Female,(10-14),1.0,3994.33,5,0.00025035487803962115,0.5,0.0012509914106929741,0.998749008589307,99411.33785201274,124.3627297783678,496745.7824356178,6783435.4020454725,68.24
Shumen,Female,(15-19),1.0,3984.67,5,0.00025096181114119865,0.5,0.001254022276451719,0.9987459777235482,99286.97512223438,124.50807856478787,496123.60541475995,6286689.619609855,63.32
Shumen,Female,(20-24),2.33,3702.33,5,0.000629333419765391,0.5,0.003141724118867739,0.9968582758811323,99162.46704366959,311.5411143975216,495033.4824323541,5790566.014195095,58.39
Shumen,Female,(25-29),2.33,4957.67,5,0.00046997884086677814,0.5,0.002347136443171596,0.9976528635568284,98850.92592927207,232.01661068985413,493674.5881196357,5295532.531762741,53.57
Shumen,Female,(30-34),2.33,5458.67,5,0.00042684390153645486,0.5,0.0021319444889234965,0.9978680555110765,98618.90931858221,210.2500402253936,492568.9214923476,4801857.943643105,48.69
Shumen,Female,(35-39),6.0,5544.67,5,0.0010821203065286122,0.5,0.0053960037196452305,0.9946039962803548,98408.65927835682,531.0134915113158,490715.7626630058,4309289.022150758,43.79
Shumen,Female,(40-44),10.33,6345.33,5,0.0016279689157222713,0.5,0.008106850327766316,0.9918931496722336,97877.6457868455,793.479424828096,487404.53037215734,3818573.2594877523,39.01
Shumen,Female,(45-49),19.0,6325.33,5,0.0030037958493865143,0.5,0.014907035022117335,0.9850929649778827,97084.16636201741,1447.2370680516615,481802.7391399578,3331168.729115595,34.31
Shumen,Female,(50-54),27.0,5848.33,5,0.004616702545854971,0.5,0.022820128367448022,0.9771798716325519,95636.92929396575,2182.447003156849,472728.5289619366,2849365.9899756373,29.79
Shumen,Female,(55-59),51.0,6142.0,5,0.008303484207098664,0.5,0.04067309992822394,0.959326900071776,93454.4822908089,3801.0834969545103,457769.7027116582,2376637.461013701,25.43
Shumen,Female,(60-64),67.0,6420.33,5,0.010435600662271255,0.5,0.05085134255134089,0.9491486574486591,89653.39879385439,4558.9956929582695,436869.50473687623,1918867.7583020427,21.4
Shumen,Female,(65-69),108.67,6958.33,5,0.015617252990300834,0.5,0.07515209187268888,0.9248479081273111,85094.40310089612,6395.022399690162,409484.4595052552,1481998.2535651666,17.42
Shumen,Female,(70-74),160.33,5970.33,5,0.02685446198116352,0.5,0.1258249092982356,0.8741750907017645,78699.38070120596,9902.342438556545,368741.0474096384,1072513.7940599113,13.63
Shumen,Female,(75-79),198.33,4158.67,5,0.047690728045264474,0.5,0.2130521141391279,0.786947885860872,68797.03826264941,14657.354448367936,307341.80519232724,703772.7466502729,10.23
Shumen,Female,(80-84),255.67,2904.0,5,0.08804063360881542,0.5,0.36079222731025135,0.6392077726897487,54139.683814281474,19533.177109227378,221865.4762983389,396430.9414579456,7.32
Shumen,Female,(85-89),223.67,1437.33,5,0.1556149248954659,0.5,0.5601538688858781,0.43984613111412185,34606.5067050541,19384.968619461135,124570.11197661764,174565.4651596067,5.04
Shumen,Female,(90+),152.33,500.33,9,0.30445905702236525,0.5,1.0,0.0,15221.538085592962,15221.538085592962,49995.35318298908,49995.35318298908,3.28
Shumen,Male,(0-4),4.33,3859.0,5,0.0011220523451671417,0.5,0.005594568229829514,0.9944054317701705,100000.0,559.4568229829456,498601.35794254264,7122570.330774041,71.23
Shumen,Male,(5-9),1.0,4244.0,5,0.000235626767200754,0.5,0.0011774402449075707,0.9988225597550924,99440.54317701705,117.08529751209426,496910.00264130504,6623968.972831498,66.61
Shumen,Male,(10-14),1.0,4355.0,5,0.0002296211251435132,0.5,0.0011474469305794606,0.9988525530694206,99323.45787950496,113.96839687837928,496332.3684053289,6127058.970190193,61.69
Shumen,Male,(15-19),2.67,4236.33,5,0.0006302625149598827,0.5,0.0031463550007600747,0.9968536449992399,99209.48948262658,312.1482733565208,495267.0767297416,5630726.6017848635,56.76
Shumen,Male,(20-24),3.33,3946.67,5,0.0008437492873739127,0.5,0.004209866257732311,0.9957901337422677,98897.34120927006,416.3445797363529,493445.8445970094,5135459.525055122,51.93
Shumen,Male,(25-29),3.33,5286.0,5,0.0006299659477866062,0.5,0.0031448768256576616,0.9968551231743423,98480.9966295337,309.71060406789184,491630.7066374988,4642013.680458113,47.14
Shumen,Male,(30-34),11.0,5611.0,5,0.0019604348600962395,0.5,0.009754367296266737,0.9902456327037332,98171.28602546582,957.5987818392605,488462.43317273096,4150382.9738206137,42.28
Shumen,Male,(35-39),9.33,5817.0,5,0.0016039195461578133,0.5,0.007987569184934058,0.992012430815066,97213.68724362655,776.5010525810067,484127.1835866803,3661920.540647883,37.67
Shumen,Male,(40-44),17.0,6703.33,5,0.0025360529766548863,0.5,0.012600376825386941,0.987399623174613,96437.18619104555,1215.1448859871743,479148.06874025974,3177793.3570612026,32.95
Shumen,Male,(45-49),39.67,6997.0,5,0.005669572674003144,0.5,0.027951678192829236,0.9720483218071707,95222.04130505837,2661.615855423297,469456.1668867336,2698645.288320943,28.34
Shumen,Male,(50-54),67.0,6172.67,5,0.0108542980590247,0.5,0.05283769993549069,0.9471623000645093,92560.42544963508,4890.679985809169,450575.4272836525,2229189.1214342094,24.08
Shumen,Male,(55-59),99.0,6199.67,5,0.0159685918766644,0.5,0.07677787308229812,0.9232221269177019,87669.74546382591,6731.096590379006,421520.98584318196,1778613.6941505568,20.29
Shumen,Male,(60-64),151.67,5792.67,5,0.026183090008579806,0.5,0.12287249598782861,0.8771275040121714,80938.6488734469,9945.13380896287,379830.4098448274,1357092.7083073747,16.77
Shumen,Male,(65-69),198.67,5638.33,5,0.0352356105442569,0.5,0.16191510846364426,0.8380848915363557,70993.51506448403,11494.9226918813,326230.2685927169,977262.2984625475,13.77
Shumen,Male,(70-74),220.67,4199.33,5,0.05254885898464755,0.5,0.2322350744737166,0.7677649255262834,59498.59237260273,13817.660030732703,262948.8117861819,651032.0298698306,10.94
Shumen,Male,(75-79),189.0,2558.67,5,0.07386650095557458,0.5,0.31176080523362265,0.6882391947663773,45680.93234187003,14241.52425072404,192800.85108254003,388083.2180836487,8.5
Shumen,Male,(80-84),200.33,1581.33,5,0.12668449975653406,0.5,0.4810640898492188,0.5189359101507812,31439.40809114599,15124.37023876531,119386.11485881667,195282.36700110865,6.21
Shumen,Male,(85-89),142.33,796.67,5,0.17865615625039227,0.5,0.6174864099193489,0.3825135900806511,16315.03785238068,10074.31415116483,56389.40388399133,75896.25214229198,4.65
Shumen,Male,(90+),66.33,207.33,9,0.31992475763275935,0.5,1.0,0.0,6240.723701215849,6240.723701215849,19506.84825830065,19506.84825830065,3.13
Shumen,Total,(0-4),8.0,7472.0,5,0.0010706638115631692,0.5,0.005339028296849974,0.99466097170315,100000.0,533.902829685001,498665.24292578746,7443783.576080812,74.44
Shumen,Total,(5-9),1.67,8304.0,5,0.00020110789980732176,0.5,0.0010050341982445002,0.9989949658017555,99466.097170315,99.96682922207401,497080.5687785198,6945118.333155025,69.82
Shumen,Total,(10-14),2.0,8349.33,5,0.00023954017867301928,0.5,0.0011969840789147665,0.9988030159210852,99366.13034109292,118.93967600165342,496533.3025154605,6448037.764376505,64.89
Shumen,Total,(15-19),3.67,8221.0,5,0.0004464177107407858,0.5,0.0022296002211374608,0.9977703997788625,99247.19066509127,221.28155825416616,495682.749429821,5951504.461861045,59.97
Shumen,Total,(20-24),5.67,7649.0,5,0.000741273369067852,0.5,0.003699510972932238,0.9963004890270678,99025.9091068371,366.3474373453355,494213.67694082216,5455821.712431224,55.09
Shumen,Total,(25-29),5.67,10243.67,5,0.0005535125594635516,0.5,0.0027637383875463123,0.9972362616124537,98659.56166949177,272.6692178844678,492616.1353027477,4961608.035490402,50.29
Shumen,Total,(30-34),13.33,11069.67,5,0.001204191272187879,0.5,0.006002884807207425,0.9939971151927925,98386.8924516073,590.6051819261047,490457.94930322125,4468991.900187654,45.42
Shumen,Total,(35-39),15.33,11361.67,5,0.0013492734782826821,0.5,0.006723687159511913,0.9932763128404881,97796.2872696812,657.5516409630945,487337.55724599824,3978533.950884433,40.68
Shumen,Total,(40-44),27.33,13048.67,5,0.002094466332584087,0.5,0.010417782426539006,0.989582217573461,97138.7356287181,1011.970212969085,483163.7526111678,3491196.393638435,35.94
Shumen,Total,(45-49),58.67,13322.33,5,0.004403884305523133,0.5,0.021779634056116246,0.9782203659438837,96126.76541574902,2093.605773753152,475399.8126443622,3008032.641027267,31.29
Shumen,Total,(50-54),94.0,12021.0,5,0.007819648947674902,0.5,0.038348563968668405,0.9616514360313316,94033.15964199587,3606.0366377070895,461150.7066157116,2532632.828382905,26.93
Shumen,Total,(55-59),150.0,12341.67,5,0.012153946751128493,0.5,0.05897770406875384,0.9410222959312462,90427.12300428878,5333.18410033574,438802.65477060457,2071482.1217671935,22.91
Shumen,Total,(60-64),218.67,12213.0,5,0.01790469172193564,0.5,0.08568791916722016,0.9143120808327798,85093.93890395304,7291.5225584222935,407240.8881237095,1632679.466996589,19.19
Shumen,Total,(65-69),307.33,12596.67,5,0.024397717809548077,0.5,0.11497572576720005,0.8850242742328,77802.41634553074,8945.38928576927,366648.6085132306,1225438.5788728795,15.75
Shumen,Total,(70-74),381.0,10169.67,5,0.03746434250078911,0.5,0.17127952548828151,0.8287204745117185,68857.02705976147,11793.798921329704,314800.6379954831,858789.970359649,12.47
Shumen,Total,(75-79),387.33,6717.33,5,0.05766130292839566,0.5,0.25198242700199264,0.7480175729980074,57063.22813843177,14378.930718890435,249368.81389493274,543989.3323641659,9.53
Shumen,Total,(80-84),456.0,4485.33,5,0.10166476045240819,0.5,0.40530955517276324,0.5946904448272368,42684.29741954133,17300.353599976224,170170.6030977661,294620.5184692332,6.9
Shumen,Total,(85-89),366.0,2234.0,5,0.1638316920322292,0.5,0.5811368688472531,0.41886313115274687,25383.94381956511,14751.54563029665,90040.85502208392,124449.91537146707,4.9
Shumen,Total,(90+),218.67,707.67,9,0.3089999576073594,0.5,1.0,0.0,10632.398189268459,10632.398189268459,34409.06034938314,34409.06034938314,3.24
Silistra,Female,(0-4),1.33,2299.0,5,0.0005785123966942149,0.5,0.002888384567773881,0.9971116154322262,100000.0,288.8384567773901,499277.9038580565,7820503.80142742,78.21
Silistra,Female,(5-9),0.33,2488.33,5,0.00013261906579915044,0.5,0.0006628755541539199,0.9993371244458461,99711.16154322261,66.09609146328876,498390.56748745486,7321225.897569364,73.42
Silistra,Female,(10-14),0.0,2437.67,5,0.0,0.5,0.0,1.0,99645.06545175932,0.0,498225.3272587966,6822835.330081909,68.47
Silistra,Female,(15-19),2.0,2422.0,5,0.0008257638315441783,0.5,0.004120313143798928,0.9958796868562011,99645.06545175932,410.56887289558654,497198.90507655765,6324610.0028231125,63.47
Silistra,Female,(20-24),1.0,2149.33,5,0.00046526126746474487,0.5,0.0023236036303983126,0.9976763963696017,99234.49657886373,230.58163651140057,495596.02880304016,5827411.097746555,58.72
Silistra,Female,(25-29),1.0,2693.0,5,0.0003713330857779428,0.5,0.001854943424225561,0.9981450565757745,99003.91494235233,183.6466609948984,494560.45805927436,5331815.0689435145,53.85
Silistra,Female,(30-34),1.33,2965.67,5,0.0004484652709168586,0.5,0.002239815156307101,0.9977601848436929,98820.26828135744,221.33913464691432,493547.9935701699,4837254.61088424,48.95
Silistra,Female,(35-39),3.67,3045.33,5,0.001205123911037556,0.5,0.006007520040071959,0.993992479959928,98598.92914671052,592.3350427785044,491513.8081266063,4343706.6173140695,44.05
Silistra,Female,(40-44),6.0,3631.67,5,0.0016521324900114823,0.5,0.008226683522227128,0.9917733164777729,98006.59410393202,806.2692327844125,488017.29743769905,3852192.8091874635,39.31
Silistra,Female,(45-49),8.0,3916.67,5,0.0020425514531476996,0.5,0.010160872006035559,0.9898391279939645,97200.3248711476,987.6400599608023,483532.524205836,3364175.5117497644,34.61
Silistra,Female,(50-54),16.0,4042.0,5,0.0039584364176150424,0.5,0.019598236158745716,0.9804017638412543,96212.6848111868,1885.5989183966012,476349.4267599425,2880642.9875439284,29.94
Silistra,Female,(55-59),27.0,4103.0,5,0.006580550816475749,0.5,0.0323702193981537,0.9676297806018463,94327.0858927902,3053.388465538097,464001.95830010576,2404293.560783986,25.49
Silistra,Female,(60-64),46.67,4252.67,5,0.010974282039283556,0.5,0.05340617415196099,0.946593825848039,91273.6974272521,4874.578980293227,444182.03968552744,1940291.6024838802,21.26
Silistra,Female,(65-69),73.0,4690.33,5,0.015563936865849524,0.5,0.07490513726109879,0.9250948627389012,86399.11844695888,6471.737826507393,415816.2476685259,1496109.5627983527,17.32
Silistra,Female,(70-74),116.0,4309.67,5,0.026916214002464224,0.5,0.12609600253931258,0.8739039974606875,79927.38062045148,10078.523189677042,374440.5951280648,1080293.3151298268,13.52
Silistra,Female,(75-79),150.33,3281.0,5,0.04581834806461445,0.5,0.2055471618138686,0.7944528381861314,69848.85743077444,14357.234400837231,313351.20115177915,705852.7200017619,10.11
Silistra,Female,(80-84),193.33,1933.67,5,0.099980865401025,0.5,0.3999387669399399,0.6000612330600601,55491.62302993721,22193.251290089058,221974.98692446342,392501.51884998276,7.07
Silistra,Female,(85-89),143.33,858.33,5,0.16698705626041266,0.5,0.5890330455223544,0.41096695447764564,33298.37173984815,19613.841316858256,117457.25540709513,170526.53192551938,5.12
Silistra,Female,(90+),76.67,297.33,9,0.2578616352201258,0.5,1.0,0.0,13684.530422989897,13684.530422989897,53069.27651842424,53069.27651842424,3.88
Silistra,Male,(0-4),4.0,2417.0,5,0.0016549441456350847,0.5,0.008240626287597856,0.9917593737124022,100000.0,824.0626287597843,497939.8434281006,7004186.042486104,70.04
Silistra,Male,(5-9),0.0,2635.33,5,0.0,0.5,0.0,1.0,99175.93737124022,0.0,495879.6868562011,6506246.199058004,65.6
Silistra,Male,(10-14),1.33,2708.0,5,0.0004911373707533235,0.5,0.0024526753524568247,0.9975473246475431,99175.93737124022,243.2463771472394,495271.570913333,6010366.512201803,60.6
Silistra,Male,(15-19),1.33,2627.0,5,0.0005062809288161401,0.5,0.002528204689534563,0.9974717953104655,98932.69099409298,250.12209331952909,494038.1497371661,5515094.941288469,55.75
Silistra,Male,(20-24),3.67,2181.67,5,0.0016821975825858171,0.5,0.008375763689352736,0.9916242363106472,98682.56890077345,826.5418773711572,491346.4898104394,5021056.791551303,50.88
Silistra,Male,(25-29),4.33,2920.67,5,0.0014825365412730641,0.5,0.007385310225669839,0.9926146897743302,97856.02702340229,722.6971170193574,487473.39232446306,4529710.301740863,46.29
Silistra,Male,(30-34),3.67,3410.67,5,0.0010760349139611865,0.5,0.00536574026015799,0.994634259739842,97133.32990638293,521.1922188818862,484363.66898470995,4042236.9094164004,41.62
Silistra,Male,(35-39),7.33,3405.33,5,0.0021525079801370207,0.5,0.01070493376230958,0.9892950662376904,96612.13768750105,1034.2265345798369,480475.1221010556,3557873.2404316906,36.83
Silistra,Male,(40-44),15.0,3854.33,5,0.003891726966813947,0.5,0.019271139797987065,0.9807288602020129,95577.91115292121,1841.895287427542,473284.81754603726,3077398.118330635,32.2
Silistra,Male,(45-49),28.0,4253.33,5,0.006583077259464937,0.5,0.03238244593866302,0.967617554061337,93736.01586549367,3035.4014662700065,461091.57566179335,2604113.300784598,27.78
Silistra,Male,(50-54),46.33,4181.0,5,0.01108108108108108,0.5,0.05391190006574621,0.9460880999342538,90700.61439922366,4889.842459392734,441278.46584763646,2143021.7251228048,23.63
Silistra,Male,(55-59),72.67,4153.0,5,0.017498194076571154,0.5,0.0838240467855145,0.9161759532144855,85810.77193983093,7193.006161785495,411071.34429469093,1701743.2592751682,19.83
Silistra,Male,(60-64),101.33,3821.0,5,0.026519235802146036,0.5,0.12435188650880821,0.8756481134911918,78617.76577804543,9776.267487607576,368648.1601712082,1290671.9149804772,16.42
Silistra,Male,(65-69),136.33,3804.33,5,0.03583548220054517,0.5,0.16444499662859413,0.8355550033714059,68841.49829043786,11320.63995427842,315905.8915664932,922023.7548092689,13.39
Silistra,Male,(70-74),175.0,3186.67,5,0.05491626054784461,0.5,0.2414345905407307,0.7585654094592693,57520.858336159436,13887.52487994203,252885.47948094207,606117.8632427757,10.54
Silistra,Male,(75-79),181.67,2173.33,5,0.08359061900401688,0.5,0.3457081908502553,0.6542918091497447,43633.333456217406,15084.400769914835,180455.66535629996,353232.38376183354,8.1
Silistra,Male,(80-84),144.33,1122.33,5,0.12859854053620595,0.5,0.48656411501158014,0.5134358849884199,28548.93268630257,13890.886167035984,108017.4480139229,172776.71840553358,6.05
Silistra,Male,(85-89),96.0,497.0,5,0.193158953722334,0.5,0.6512890094979646,0.34871099050203536,14658.046519266587,9546.624598708224,49423.67109956238,64759.27039161069,4.42
Silistra,Male,(90+),38.33,115.0,9,0.3333043478260869,0.5,1.0,0.0,5111.421920558363,5111.421920558363,15335.599292048313,15335.599292048313,3.0
Silistra,Total,(0-4),5.33,4716.0,5,0.00113019508057676,0.5,0.0056350536281604665,0.9943649463718396,100000.0,563.5053628160385,498591.2365929599,7390873.485734805,73.91
Silistra,Total,(5-9),0.33,5123.67,5,6.440695829356692e-05,0.5,0.0003219829466123004,0.9996780170533877,99436.49463718396,32.01685554407595,497102.43104705965,6892282.249141846,69.31
Silistra,Total,(10-14),1.33,5145.67,5,0.00025846974252138205,0.5,0.0012915141692699252,0.99870848583073,99404.47778163989,128.382291543865,496701.4331793398,6395179.818094786,64.33
Silistra,Total,(15-19),3.33,5049.0,5,0.0006595365418894831,0.5,0.0032922543044000534,0.9967077456956,99276.09549009602,326.8421527012979,495563.3720687269,5898478.384915447,59.41
Silistra,Total,(20-24),4.67,4331.0,5,0.0010782729161856383,0.5,0.005376870247025163,0.9946231297529748,98949.25333739472,532.0372962351976,493416.17344638566,5402915.0128467195,54.6
Silistra,Total,(25-29),5.33,5613.67,5,0.0009494679950905557,0.5,0.004736098041672331,0.9952639019583277,98417.21604115953,466.11358415937866,490920.79624539916,4909498.839400334,49.88
Silistra,Total,(30-34),5.0,6376.33,5,0.0007841501302473366,0.5,0.003913079546646256,0.9960869204533538,97951.10245700015,383.2904555959394,488797.28614601085,4418578.043154935,45.11
Silistra,Total,(35-39),11.0,6450.67,5,0.0017052492221738206,0.5,0.008490051974554541,0.9915099480254455,97567.8120014042,828.3557949354872,485768.17051968235,3929780.757008924,40.28
