Region,Location,Sex,2015,2016,2017,2018,2019,2020,2021,Mean/Expected_Mortality,STANDARD_DEVIATION,Z-Score(95%),Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,Excess_mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Пазарджик,Брацигово,Total,165.0,172.0,170.0,169.0,187.0,179.0,228.0,172.6,7.6,1.96,6.7,165.9,179.29999999999998,6.4,3.7,3.9,172.6 (±6.7),6.4 (±6.7),3.7% (±3.9%)
Пазарджик,Велинград,Female,252.0,255.0,221.0,225.0,230.0,289.0,305.0,236.6,14.1,1.96,12.4,224.2,249.0,52.4,22.1,6.0,236.6 (±12.4),52.4 (±12.4),22.1% (±6.0%)
Пазарджик,Велинград,Male,244.0,225.0,268.0,255.0,239.0,297.0,332.0,246.2,14.6,1.96,12.8,233.39999999999998,259.0,50.8,20.6,5.9,246.2 (±12.8),50.8 (±12.8),20.6% (±5.9%)
Пазарджик,Велинград,Total,496.0,480.0,489.0,480.0,469.0,586.0,637.0,482.8,9.2,1.96,8.1,474.7,490.90000000000003,103.2,21.4,2.0,482.8 (±8.1),103.2 (±8.1),21.4% (±2.0%)
Пазарджик,Лесичово,Female,73.0,58.0,68.0,77.0,59.0,44.0,71.0,67.0,7.5,1.96,6.6,60.4,73.6,-23.0,-34.3,5.9,67.0 (±6.6),-23.0 (±6.6),-34.3% (±5.9%)
Пазарджик,Лесичово,Male,47.0,71.0,59.0,56.0,57.0,83.0,90.0,58.0,7.7,1.96,6.7,51.3,64.7,25.0,43.1,14.8,58.0 (±6.7),25.0 (±6.7),43.1% (±14.8%)
Пазарджик,Лесичово,Total,120.0,129.0,127.0,133.0,116.0,127.0,161.0,125.0,6.2,1.96,5.4,119.6,130.4,2.0,1.6,4.2,125.0 (±5.4),2.0 (±5.4),1.6% (±4.2%)
Пазарджик,Пазарджик,Female,748.0,710.0,818.0,730.0,771.0,926.0,1039.0,755.4,37.2,1.96,32.6,722.8,788.0,170.6,22.6,5.1,755.4 (±32.6),170.6 (±32.6),22.6% (±5.1%)
Пазарджик,Пазарджик,Male,844.0,832.0,854.0,770.0,833.0,1026.0,1186.0,826.6,29.4,1.96,25.8,800.8000000000001,852.4,199.4,24.1,3.7,826.6 (±25.8),199.4 (±25.8),24.1% (±3.7%)
Пазарджик,Пазарджик,Total,1592.0,1542.0,1672.0,1500.0,1604.0,1952.0,2225.0,1582.0,58.3,1.96,51.1,1530.9,1633.1,370.0,23.4,3.9,1582.0 (±51.1),370.0 (±51.1),23.4% (±3.9%)
Пазарджик,Панагюрище,Female,217.0,205.0,204.0,155.0,173.0,189.0,278.0,190.8,23.1,1.96,20.2,170.60000000000002,211.0,-1.8,-0.9,9.5,190.8 (±20.2),-1.8 (±20.2),-0.9% (±9.5%)
Пазарджик,Панагюрище,Male,203.0,198.0,201.0,206.0,198.0,267.0,302.0,201.2,3.1,1.96,2.7,198.5,203.89999999999998,65.8,32.7,1.8,201.2 (±2.7),65.8 (±2.7),32.7% (±1.8%)
Пазарджик,Панагюрище,Total,420.0,403.0,405.0,361.0,371.0,456.0,580.0,392.0,22.3,1.96,19.5,372.5,411.5,64.0,16.3,5.5,392.0 (±19.5),64.0 (±19.5),16.3% (±5.5%)
Пазарджик,Пещера,Female,112.0,106.0,137.0,122.0,109.0,147.0,165.0,117.2,11.3,1.96,9.9,107.3,127.10000000000001,29.8,25.4,9.7,117.2 (±9.9),29.8 (±9.9),25.4% (±9.7%)
Пазарджик,Пещера,Male,131.0,125.0,125.0,130.0,147.0,184.0,210.0,131.6,8.1,1.96,7.1,124.5,138.7,52.4,39.8,7.1,131.6 (±7.1),52.4 (±7.1),39.8% (±7.1%)
Пазарджик,Пещера,Total,243.0,231.0,262.0,252.0,256.0,331.0,375.0,248.8,10.8,1.96,9.5,239.3,258.3,82.2,33.0,4.9,248.8 (±9.5),82.2 (±9.5),33.0% (±4.9%)
Пазарджик,Ракитово,Female,100.0,75.0,106.0,100.0,97.0,102.0,140.0,95.6,10.7,1.96,9.4,86.19999999999999,105.0,6.4,6.7,9.6,95.6 (±9.4),6.4 (±9.4),6.7% (±9.6%)
Пазарджик,Ракитово,Male,121.0,97.0,81.0,89.0,97.0,122.0,151.0,97.0,13.4,1.96,11.7,85.3,108.7,25.0,25.8,13.6,97.0 (±11.7),25.0 (±11.7),25.8% (±13.6%)
Пазарджик,Ракитово,Total,221.0,172.0,187.0,189.0,194.0,224.0,291.0,192.6,16.0,1.96,14.0,178.6,206.6,31.4,16.3,7.9,192.6 (±14.0),31.4 (±14.0),16.3% (±7.9%)
Пазарджик,Септември,Female,197.0,183.0,204.0,183.0,198.0,196.0,240.0,193.0,8.5,1.96,7.5,185.5,200.5,3.0,1.6,3.8,193.0 (±7.5),3.0 (±7.5),1.6% (±3.8%)
Пазарджик,Септември,Male,222.0,193.0,204.0,204.0,192.0,235.0,273.0,203.0,10.8,1.96,9.5,193.5,212.5,32.0,15.8,5.2,203.0 (±9.5),32.0 (±9.5),15.8% (±5.2%)
Пазарджик,Септември,Total,419.0,376.0,408.0,387.0,390.0,431.0,513.0,396.0,15.4,1.96,13.5,382.5,409.5,35.0,8.8,3.5,396.0 (±13.5),35.0 (±13.5),8.8% (±3.5%)
Пазарджик,Стрелча,Female,41.0,54.0,45.0,49.0,34.0,53.0,53.0,44.6,6.8,1.96,6.0,38.6,50.6,8.4,18.8,14.1,44.6 (±6.0),8.4 (±6.0),18.8% (±14.1%)
Пазарджик,Стрелча,Male,58.0,56.0,53.0,57.0,58.0,61.0,80.0,56.4,1.9,1.96,1.7,54.699999999999996,58.1,4.6,8.2,3.2,56.4 (±1.7),4.6 (±1.7),8.2% (±3.2%)
Пазарджик,Стрелча,Total,99.0,110.0,98.0,106.0,92.0,114.0,133.0,101.0,6.3,1.96,5.5,95.5,106.5,13.0,12.9,5.9,101.0 (±5.5),13.0 (±5.5),12.9% (±5.9%)
Пазарджик,Сърница,Female,29.0,25.0,28.0,16.0,18.0,36.0,33.0,23.2,5.3,1.96,4.6,18.6,27.799999999999997,12.8,55.2,25.7,23.2 (±4.6),12.8 (±4.6),55.2% (±25.7%)
Пазарджик,Сърница,Male,31.0,28.0,24.0,22.0,29.0,38.0,26.0,26.8,3.3,1.96,2.9,23.900000000000002,29.7,11.2,41.8,13.9,26.8 (±2.9),11.2 (±2.9),41.8% (±13.9%)
Пазарджик,Сърница,Total,60.0,53.0,52.0,38.0,47.0,74.0,59.0,50.0,7.3,1.96,6.4,43.6,56.4,24.0,48.0,16.8,50.0 (±6.4),24.0 (±6.4),48.0% (±16.8%)
Перник,Брезник,Female,110.0,94.0,121.0,135.0,135.0,97.0,143.0,119.0,15.6,1.96,13.7,105.3,132.7,-22.0,-18.5,8.4,119.0 (±13.7),-22.0 (±13.7),-18.5% (±8.4%)
Перник,Брезник,Male,135.0,129.0,135.0,110.0,111.0,112.0,133.0,124.0,11.2,1.96,9.8,114.2,133.8,-12.0,-9.7,6.6,124.0 (±9.8),-12.0 (±9.8),-9.7% (±6.6%)
Перник,Брезник,Total,245.0,223.0,256.0,245.0,246.0,209.0,276.0,243.0,10.8,1.96,9.5,233.5,252.5,-34.0,-14.0,3.2,243.0 (±9.5),-34.0 (±9.5),-14.0% (±3.2%)
Перник,Земен,Female,54.0,39.0,47.0,37.0,40.0,40.0,52.0,43.4,6.3,1.96,5.5,37.9,48.9,-3.4,-7.8,10.4,43.4 (±5.5),-3.4 (±5.5),-7.8% (±10.4%)
Перник,Земен,Male,52.0,50.0,47.0,45.0,49.0,53.0,49.0,48.6,2.4,1.96,2.1,46.5,50.7,4.4,9.1,4.6,48.6 (±2.1),4.4 (±2.1),9.1% (±4.6%)
Перник,Земен,Total,106.0,89.0,94.0,82.0,89.0,93.0,101.0,92.0,8.0,1.96,7.0,85.0,99.0,1.0,1.1,7.2,92.0 (±7.0),1.0 (±7.0),1.1% (±7.2%)
Перник,Ковачевци,Female,34.0,35.0,24.0,35.0,28.0,38.0,48.0,31.2,4.4,1.96,3.9,27.3,35.1,6.8,21.8,13.5,31.2 (±3.9),6.8 (±3.9),21.8% (±13.5%)
Перник,Ковачевци,Male,35.0,33.0,43.0,46.0,48.0,43.0,48.0,41.0,6.0,1.96,5.3,35.7,46.3,2.0,4.9,12.0,41.0 (±5.3),2.0 (±5.3),4.9% (±12.0%)
Перник,Ковачевци,Total,69.0,68.0,67.0,81.0,76.0,81.0,96.0,72.2,5.4,1.96,4.7,67.5,76.9,8.8,12.2,6.9,72.2 (±4.7),8.8 (±4.7),12.2% (±6.9%)
Перник,Перник,Female,697.0,672.0,685.0,684.0,692.0,763.0,1028.0,686.0,8.5,1.96,7.5,678.5,693.5,77.0,11.2,1.2,686.0 (±7.5),77.0 (±7.5),11.2% (±1.2%)
Перник,Перник,Male,755.0,757.0,789.0,743.0,772.0,923.0,1179.0,763.2,15.9,1.96,13.9,749.3000000000001,777.1,159.8,20.9,2.1,763.2 (±13.9),159.8 (±13.9),20.9% (±2.1%)
Перник,Перник,Total,1452.0,1429.0,1474.0,1427.0,1464.0,1686.0,2207.0,1449.2,18.7,1.96,16.4,1432.8,1465.6000000000001,236.8,16.3,1.3,1449.2 (±16.4),236.8 (±16.4),16.3% (±1.3%)
Перник,Радомир,Female,198.0,219.0,228.0,183.0,199.0,223.0,236.0,205.4,16.1,1.96,14.1,191.3,219.5,17.6,8.6,7.0,205.4 (±14.1),17.6 (±14.1),8.6% (±7.0%)
Перник,Радомир,Male,261.0,230.0,225.0,253.0,229.0,286.0,297.0,239.6,14.5,1.96,12.7,226.9,252.29999999999998,46.4,19.4,6.0,239.6 (±12.7),46.4 (±12.7),19.4% (±6.0%)
Перник,Радомир,Total,459.0,449.0,453.0,436.0,428.0,509.0,533.0,445.0,11.4,1.96,10.0,435.0,455.0,64.0,14.4,2.5,445.0 (±10.0),64.0 (±10.0),14.4% (±2.5%)
Перник,Трън,Female,62.0,67.0,55.0,49.0,73.0,82.0,91.0,61.2,8.5,1.96,7.5,53.7,68.7,20.8,34.0,14.6,61.2 (±7.5),20.8 (±7.5),34.0% (±14.6%)
Перник,Трън,Male,61.0,70.0,46.0,64.0,75.0,95.0,78.0,63.2,9.9,1.96,8.7,54.5,71.9,31.8,50.3,18.2,63.2 (±8.7),31.8 (±8.7),50.3% (±18.2%)
Перник,Трън,Total,123.0,137.0,101.0,113.0,148.0,177.0,169.0,124.4,16.7,1.96,14.6,109.80000000000001,139.0,52.6,42.3,15.0,124.4 (±14.6),52.6 (±14.6),42.3% (±15.0%)
Плевен,Белене,Female,87.0,83.0,82.0,85.0,96.0,105.0,108.0,86.6,5.0,1.96,4.4,82.19999999999999,91.0,18.4,21.2,5.8,86.6 (±4.4),18.4 (±4.4),21.2% (±5.8%)
Плевен,Белене,Male,108.0,92.0,98.0,85.0,86.0,104.0,110.0,93.8,8.5,1.96,7.5,86.3,101.3,10.2,10.9,8.2,93.8 (±7.5),10.2 (±7.5),10.9% (±8.2%)
Плевен,Белене,Total,195.0,175.0,180.0,170.0,182.0,209.0,218.0,180.4,8.4,1.96,7.4,173.0,187.8,28.6,15.9,4.6,180.4 (±7.4),28.6 (±7.4),15.9% (±4.6%)
Плевен,Гулянци,Female,171.0,159.0,172.0,146.0,152.0,138.0,184.0,160.0,10.3,1.96,9.0,151.0,169.0,-22.0,-13.8,4.5,160.0 (±9.0),-22.0 (±9.0),-13.8% (±4.5%)
Плевен,Гулянци,Male,176.0,167.0,148.0,153.0,160.0,171.0,188.0,160.8,9.9,1.96,8.7,152.10000000000002,169.5,10.2,6.3,5.4,160.8 (±8.7),10.2 (±8.7),6.3% (±5.4%)
Плевен,Гулянци,Total,347.0,326.0,320.0,299.0,312.0,309.0,372.0,320.8,15.9,1.96,13.9,306.90000000000003,334.7,-11.8,-3.7,4.0,320.8 (±13.9),-11.8 (±13.9),-3.7% (±4.0%)
Плевен,Долна Митрополия,Female,255.0,229.0,219.0,227.0,226.0,208.0,262.0,231.2,12.4,1.96,10.9,220.29999999999998,242.1,-23.2,-10.0,4.1,231.2 (±10.9),-23.2 (±10.9),-10.0% (±4.1%)
Плевен,Долна Митрополия,Male,237.0,211.0,210.0,230.0,227.0,248.0,292.0,223.0,10.7,1.96,9.4,213.6,232.4,25.0,11.2,4.5,223.0 (±9.4),25.0 (±9.4),11.2% (±4.5%)
Плевен,Долна Митрополия,Total,492.0,440.0,429.0,457.0,453.0,456.0,554.0,454.2,21.3,1.96,18.7,435.5,472.9,1.8,0.4,4.0,454.2 (±18.7),1.8 (±18.7),0.4% (±4.0%)
Плевен,Долни Дъбник,Female,102.0,130.0,117.0,114.0,113.0,125.0,135.0,115.2,9.0,1.96,7.9,107.3,123.10000000000001,9.8,8.5,7.0,115.2 (±7.9),9.8 (±7.9),8.5% (±7.0%)
Плевен,Долни Дъбник,Male,129.0,145.0,107.0,116.0,126.0,130.0,172.0,124.6,12.8,1.96,11.2,113.39999999999999,135.79999999999998,5.4,4.3,8.6,124.6 (±11.2),5.4 (±11.2),4.3% (±8.6%)
Плевен,Долни Дъбник,Total,231.0,275.0,224.0,230.0,239.0,255.0,307.0,239.8,18.2,1.96,16.0,223.8,255.8,15.2,6.3,6.6,239.8 (±16.0),15.2 (±16.0),6.3% (±6.6%)
Плевен,Искър,Female,86.0,63.0,86.0,66.0,82.0,65.0,71.0,76.6,10.0,1.96,8.8,67.8,85.39999999999999,-11.6,-15.1,8.8,76.6 (±8.8),-11.6 (±8.8),-15.1% (±8.8%)
Плевен,Искър,Male,74.0,67.0,75.0,78.0,86.0,83.0,87.0,76.0,6.2,1.96,5.4,70.6,81.4,7.0,9.2,7.2,76.0 (±5.4),7.0 (±5.4),9.2% (±7.2%)
Плевен,Искър,Total,160.0,130.0,161.0,144.0,168.0,148.0,158.0,152.6,13.8,1.96,12.1,140.5,164.7,-4.6,-3.0,7.1,152.6 (±12.1),-4.6 (±12.1),-3.0% (±7.1%)
Плевен,Кнежа,Female,114.0,115.0,125.0,119.0,112.0,142.0,147.0,117.0,4.6,1.96,4.0,113.0,121.0,25.0,21.4,4.0,117.0 (±4.0),25.0 (±4.0),21.4% (±4.0%)
Плевен,Кнежа,Male,114.0,132.0,144.0,122.0,110.0,161.0,163.0,124.4,12.4,1.96,10.9,113.5,135.3,36.6,29.4,10.4,124.4 (±10.9),36.6 (±10.9),29.4% (±10.4%)
Плевен,Кнежа,Total,228.0,247.0,269.0,241.0,222.0,303.0,310.0,241.4,16.4,1.96,14.4,227.0,255.8,61.6,25.5,7.0,241.4 (±14.4),61.6 (±14.4),25.5% (±7.0%)
Плевен,Левски,Female,177.0,203.0,177.0,176.0,183.0,213.0,261.0,183.2,10.2,1.96,8.9,174.29999999999998,192.1,29.8,16.3,5.4,183.2 (±8.9),29.8 (±8.9),16.3% (±5.4%)
Плевен,Левски,Male,241.0,224.0,230.0,210.0,200.0,231.0,268.0,221.0,14.5,1.96,12.7,208.3,233.7,10.0,4.5,5.7,221.0 (±12.7),10.0 (±12.7),4.5% (±5.7%)
Плевен,Левски,Total,418.0,427.0,407.0,386.0,383.0,444.0,529.0,404.2,17.3,1.96,15.2,389.0,419.4,39.8,9.8,3.9,404.2 (±15.2),39.8 (±15.2),9.8% (±3.9%)
Плевен,Никопол,Female,119.0,111.0,125.0,96.0,108.0,104.0,118.0,111.8,9.9,1.96,8.7,103.1,120.5,-7.8,-7.0,6.7,111.8 (±8.7),-7.8 (±8.7),-7.0% (±6.7%)
Плевен,Никопол,Male,129.0,120.0,89.0,101.0,123.0,137.0,134.0,112.4,15.0,1.96,13.1,99.30000000000001,125.5,24.6,21.9,12.7,112.4 (±13.1),24.6 (±13.1),21.9% (±12.7%)
Плевен,Никопол,Total,248.0,231.0,214.0,197.0,231.0,241.0,252.0,224.2,17.3,1.96,15.2,209.0,239.39999999999998,16.8,7.5,6.8,224.2 (±15.2),16.8 (±15.2),7.5% (±6.8%)
Плевен,Плевен,Female,830.0,823.0,858.0,847.0,844.0,969.0,1248.0,840.4,12.5,1.96,11.0,829.4,851.4,128.6,15.3,1.5,840.4 (±11.0),128.6 (±11.0),15.3% (±1.5%)
Плевен,Плевен,Male,925.0,925.0,884.0,943.0,963.0,1058.0,1346.0,928.0,26.1,1.96,22.9,905.1,950.9,130.0,14.0,2.7,928.0 (±22.9),130.0 (±22.9),14.0% (±2.7%)
Плевен,Плевен,Total,1755.0,1748.0,1742.0,1790.0,1807.0,2027.0,2594.0,1768.4,25.5,1.96,22.4,1746.0,1790.8000000000002,258.6,14.6,1.4,1768.4 (±22.4),258.6 (±22.4),14.6% (±1.4%)
Плевен,Пордим,Female,73.0,77.0,81.0,80.0,73.0,82.0,93.0,76.8,3.4,1.96,3.0,73.8,79.8,5.2,6.8,4.0,76.8 (±3.0),5.2 (±3.0),6.8% (±4.0%)
Плевен,Пордим,Male,87.0,78.0,93.0,85.0,75.0,84.0,96.0,83.6,6.4,1.96,5.6,78.0,89.19999999999999,0.4,0.5,6.3,83.6 (±5.6),0.4 (±5.6),0.5% (±6.3%)
Плевен,Пордим,Total,160.0,155.0,174.0,165.0,148.0,166.0,189.0,160.4,8.8,1.96,7.7,152.70000000000002,168.1,5.6,3.5,4.7,160.4 (±7.7),5.6 (±7.7),3.5% (±4.7%)
Плевен,Червен бряг,Female,251.0,228.0,251.0,218.0,230.0,248.0,327.0,235.6,13.2,1.96,11.6,224.0,247.2,12.4,5.3,5.0,235.6 (±11.6),12.4 (±11.6),5.3% (±5.0%)
Плевен,Червен бряг,Male,260.0,242.0,255.0,270.0,249.0,294.0,336.0,255.2,9.5,1.96,8.3,246.89999999999998,263.5,38.8,15.2,3.6,255.2 (±8.3),38.8 (±8.3),15.2% (±3.6%)
Плевен,Червен бряг,Total,511.0,470.0,506.0,488.0,479.0,542.0,663.0,490.8,15.6,1.96,13.7,477.1,504.5,51.2,10.4,3.0,490.8 (±13.7),51.2 (±13.7),10.4% (±3.0%)
Пловдив,Асеновград,Female,446.0,458.0,433.0,460.0,437.0,550.0,588.0,446.8,10.8,1.96,9.5,437.3,456.3,103.2,23.1,2.6,446.8 (±9.5),103.2 (±9.5),23.1% (±2.6%)
Пловдив,Асеновград,Male,515.0,465.0,525.0,498.0,473.0,596.0,653.0,495.2,23.2,1.96,20.3,474.9,515.5,100.8,20.4,4.8,495.2 (±20.3),100.8 (±20.3),20.4% (±4.8%)
Пловдив,Асеновград,Total,961.0,923.0,958.0,958.0,910.0,1146.0,1241.0,942.0,21.3,1.96,18.7,923.3,960.7,204.0,21.7,2.4,942.0 (±18.7),204.0 (±18.7),21.7% (±2.4%)
Пловдив,Брезово,Female,96.0,98.0,91.0,95.0,86.0,95.0,118.0,93.2,4.3,1.96,3.8,89.4,97.0,1.8,1.9,4.0,93.2 (±3.8),1.8 (±3.8),1.9% (±4.0%)
Пловдив,Брезово,Male,101.0,96.0,101.0,112.0,79.0,119.0,113.0,97.8,10.8,1.96,9.5,88.3,107.3,21.2,21.7,10.8,97.8 (±9.5),21.2 (±9.5),21.7% (±10.8%)
Пловдив,Брезово,Total,197.0,194.0,192.0,207.0,165.0,214.0,231.0,191.0,14.0,1.96,12.3,178.7,203.3,23.0,12.0,6.7,191.0 (±12.3),23.0 (±12.3),12.0% (±6.7%)
Пловдив,Калояново,Female,159.0,163.0,142.0,160.0,150.0,150.0,198.0,154.8,7.7,1.96,6.7,148.10000000000002,161.5,-4.8,-3.1,4.0,154.8 (±6.7),-4.8 (±6.7),-3.1% (±4.0%)
Пловдив,Калояново,Male,164.0,152.0,158.0,150.0,115.0,140.0,190.0,147.8,17.1,1.96,15.0,132.8,162.8,-7.8,-5.3,8.7,147.8 (±15.0),-7.8 (±15.0),-5.3% (±8.7%)
Пловдив,Калояново,Total,323.0,315.0,300.0,310.0,265.0,290.0,388.0,302.6,20.2,1.96,17.7,284.90000000000003,320.3,-12.6,-4.2,5.3,302.6 (±17.7),-12.6 (±17.7),-4.2% (±5.3%)
Пловдив,Карлово,Female,386.0,372.0,390.0,387.0,393.0,456.0,562.0,385.6,7.2,1.96,6.3,379.3,391.90000000000003,70.4,18.3,1.9,385.6 (±6.3),70.4 (±6.3),18.3% (±1.9%)
Пловдив,Карлово,Male,435.0,440.0,406.0,428.0,401.0,467.0,541.0,422.0,15.7,1.96,13.8,408.2,435.8,45.0,10.7,3.5,422.0 (±13.8),45.0 (±13.8),10.7% (±3.5%)
Пловдив,Карлово,Total,821.0,812.0,796.0,815.0,794.0,923.0,1103.0,807.6,10.7,1.96,9.4,798.2,817.0,115.4,14.3,1.3,807.6 (±9.4),115.4 (±9.4),14.3% (±1.3%)
Пловдив,Кричим,Female,61.0,50.0,51.0,67.0,48.0,58.0,78.0,55.4,7.3,1.96,6.4,49.0,61.8,2.6,4.7,10.8,55.4 (±6.4),2.6 (±6.4),4.7% (±10.8%)
Пловдив,Кричим,Male,60.0,63.0,68.0,45.0,58.0,67.0,91.0,58.8,7.7,1.96,6.7,52.099999999999994,65.5,8.2,13.9,11.6,58.8 (±6.7),8.2 (±6.7),13.9% (±11.6%)
Пловдив,Кричим,Total,121.0,113.0,119.0,112.0,106.0,125.0,169.0,114.2,5.3,1.96,4.6,109.60000000000001,118.8,10.8,9.5,4.3,114.2 (±4.6),10.8 (±4.6),9.5% (±4.3%)
Пловдив,Куклен,Female,37.0,48.0,49.0,36.0,48.0,79.0,84.0,43.6,5.8,1.96,5.1,38.5,48.7,35.4,81.2,19.0,43.6 (±5.1),35.4 (±5.1),81.2% (±19.0%)
Пловдив,Куклен,Male,62.0,55.0,54.0,56.0,45.0,72.0,73.0,54.4,5.5,1.96,4.8,49.6,59.199999999999996,17.6,32.4,10.8,54.4 (±4.8),17.6 (±4.8),32.4% (±10.8%)
Пловдив,Куклен,Total,99.0,103.0,103.0,92.0,93.0,151.0,157.0,98.0,4.7,1.96,4.1,93.9,102.1,53.0,54.1,6.2,98.0 (±4.1),53.0 (±4.1),54.1% (±6.2%)
Пловдив,Лъки,Female,18.0,27.0,12.0,18.0,21.0,27.0,28.0,19.2,4.9,1.96,4.3,14.899999999999999,23.5,7.8,40.6,25.7,19.2 (±4.3),7.8 (±4.3),40.6% (±25.7%)
Пловдив,Лъки,Male,30.0,37.0,26.0,30.0,26.0,38.0,31.0,29.8,4.0,1.96,3.5,26.3,33.3,8.2,27.5,13.4,29.8 (±3.5),8.2 (±3.5),27.5% (±13.4%)
Пловдив,Лъки,Total,48.0,64.0,38.0,48.0,47.0,65.0,59.0,49.0,8.4,1.96,7.4,41.6,56.4,16.0,32.7,17.5,49.0 (±7.4),16.0 (±7.4),32.7% (±17.5%)
Пловдив,Марица,Female,251.0,218.0,223.0,205.0,227.0,251.0,335.0,224.8,15.1,1.96,13.2,211.60000000000002,238.0,26.2,11.7,6.2,224.8 (±13.2),26.2 (±13.2),11.7% (±6.2%)
Пловдив,Марица,Male,309.0,244.0,286.0,282.0,251.0,343.0,366.0,274.4,23.9,1.96,20.9,253.49999999999997,295.29999999999995,68.6,25.0,8.8,274.4 (±20.9),68.6 (±20.9),25.0% (±8.8%)
Пловдив,Марица,Total,560.0,462.0,509.0,487.0,478.0,594.0,701.0,499.2,34.0,1.96,29.8,469.4,529.0,94.8,19.0,6.7,499.2 (±29.8),94.8 (±29.8),19.0% (±6.7%)
Пловдив,Перущица,Female,35.0,39.0,52.0,34.0,49.0,53.0,39.0,41.8,7.4,1.96,6.5,35.3,48.3,11.2,26.8,17.1,41.8 (±6.5),11.2 (±6.5),26.8% (±17.1%)
Пловдив,Перущица,Male,40.0,37.0,34.0,41.0,39.0,63.0,66.0,38.2,2.5,1.96,2.2,36.0,40.400000000000006,24.8,64.9,9.0,38.2 (±2.2),24.8 (±2.2),64.9% (±9.0%)
Пловдив,Перущица,Total,75.0,76.0,86.0,75.0,88.0,116.0,105.0,80.0,5.8,1.96,5.1,74.9,85.1,36.0,45.0,8.7,80.0 (±5.1),36.0 (±5.1),45.0% (±8.7%)
Пловдив,Пловдив,Female,1946.0,2012.0,2027.0,2012.0,2008.0,2366.0,2991.0,2001.0,28.3,1.96,24.8,1976.2,2025.8,365.0,18.2,1.4,2001.0 (±24.8),365.0 (±24.8),18.2% (±1.4%)
Пловдив,Пловдив,Male,2039.0,2075.0,2032.0,2068.0,2160.0,2565.0,2979.0,2074.8,45.6,1.96,40.0,2034.8000000000002,2114.8,490.2,23.6,2.3,2074.8 (±40.0),490.2 (±40.0),23.6% (±2.3%)
Пловдив,Пловдив,Total,3985.0,4087.0,4059.0,4080.0,4168.0,4931.0,5970.0,4075.8,58.6,1.96,51.4,4024.4,4127.2,855.2,21.0,1.5,4075.8 (±51.4),855.2 (±51.4),21.0% (±1.5%)
Пловдив,Първомай,Female,285.0,274.0,267.0,255.0,253.0,287.0,307.0,266.8,11.9,1.96,10.4,256.40000000000003,277.2,20.2,7.6,4.1,266.8 (±10.4),20.2 (±10.4),7.6% (±4.1%)
Пловдив,Първомай,Male,284.0,298.0,262.0,276.0,272.0,278.0,325.0,278.4,12.1,1.96,10.6,267.79999999999995,289.0,-0.4,-0.1,3.7,278.4 (±10.6),-0.4 (±10.6),-0.1% (±3.7%)
Пловдив,Първомай,Total,569.0,572.0,529.0,531.0,525.0,565.0,632.0,545.2,20.8,1.96,18.2,527.0,563.4000000000001,19.8,3.6,3.3,545.2 (±18.2),19.8 (±18.2),3.6% (±3.3%)
Пловдив,Раковски,Female,198.0,203.0,177.0,198.0,190.0,215.0,244.0,193.2,9.1,1.96,8.0,185.2,201.2,21.8,11.3,4.4,193.2 (±8.0),21.8 (±8.0),11.3% (±4.4%)
Пловдив,Раковски,Male,230.0,223.0,223.0,220.0,205.0,230.0,266.0,220.2,8.3,1.96,7.3,212.89999999999998,227.5,9.8,4.5,3.4,220.2 (±7.3),9.8 (±7.3),4.5% (±3.4%)
Пловдив,Раковски,Total,428.0,426.0,400.0,418.0,395.0,445.0,510.0,413.4,13.5,1.96,11.8,401.59999999999997,425.2,31.6,7.6,2.9,413.4 (±11.8),31.6 (±11.8),7.6% (±2.9%)
Пловдив,Родопи,Female,281.0,259.0,250.0,273.0,263.0,296.0,362.0,265.2,10.8,1.96,9.5,255.7,274.7,30.8,11.6,3.8,265.2 (±9.5),30.8 (±9.5),11.6% (±3.8%)
Пловдив,Родопи,Male,273.0,267.0,299.0,299.0,296.0,351.0,414.0,286.8,13.9,1.96,12.2,274.6,299.0,64.2,22.4,5.0,286.8 (±12.2),64.2 (±12.2),22.4% (±5.0%)
Пловдив,Родопи,Total,554.0,526.0,549.0,572.0,559.0,647.0,776.0,552.0,15.1,1.96,13.2,538.8,565.2,95.0,17.2,2.7,552.0 (±13.2),95.0 (±13.2),17.2% (±2.7%)
Пловдив,Садово,Female,109.0,120.0,126.0,123.0,116.0,137.0,164.0,118.8,5.9,1.96,5.2,113.6,124.0,18.2,15.3,4.8,118.8 (±5.2),18.2 (±5.2),15.3% (±4.8%)
Пловдив,Садово,Male,156.0,120.0,127.0,128.0,127.0,146.0,182.0,131.6,12.5,1.96,11.0,120.6,142.6,14.4,10.9,8.5,131.6 (±11.0),14.4 (±11.0),10.9% (±8.5%)
Пловдив,Садово,Total,265.0,240.0,253.0,251.0,243.0,283.0,346.0,250.4,8.8,1.96,7.7,242.70000000000002,258.1,32.6,13.0,3.4,250.4 (±7.7),32.6 (±7.7),13.0% (±3.4%)
Пловдив,Сопот,Female,63.0,52.0,57.0,56.0,73.0,89.0,100.0,60.2,7.3,1.96,6.4,53.800000000000004,66.60000000000001,28.8,47.8,14.2,60.2 (±6.4),28.8 (±6.4),47.8% (±14.2%)
